Municipio;Ano;Mes;Dia do Mes;Dia da Semana;Turno;Hora;Tentado;Tipo Local;Idade vitima;Idade Autor
ALVORADA RS                                                           ;2008;04       ;23;quarta-feira  ;Madrugada ;05:00:00;Consumado;Residência        ;015;000
ALVORADA RS                                                           ;2008;04       ;26;sábado        ;Tarde     ;16:45:00;Consumado;Residência        ;007;000
ALVORADA RS                                                           ;2008;05       ;01;quinta-feira  ;Manhã     ;10:00:00;Consumado;Residência        ;015;036
ALVORADA RS                                                           ;2008;05       ;03;sábado        ;Noite     ;18:00:00;Consumado;Residência        ;030;000
ALVORADA RS                                                           ;2008;05       ;07;quarta-feira  ;Manhã     ;08:45:00;Tentado  ;                  ;026;000
ALVORADA RS                                                           ;2008;05       ;16;sexta-feira   ;Tarde     ;13:00:00;Consumado;Residência        ;019;000
ALVORADA RS                                                           ;2008;05       ;20;terça-feira   ;Noite     ;20:00:00;Tentado  ;Residência        ;004;000
ALVORADA RS                                                           ;2008;06       ;03;terça-feira   ;Noite     ;20:00:00;Consumado;Residência        ;011;016
ALVORADA RS                                                           ;2008;06       ;18;quarta-feira  ;Tarde     ;15:00:00;Consumado;Residência        ;014;000
ALVORADA RS                                                           ;2008;06       ;25;quarta-feira  ;Tarde     ;13:30:00;Consumado;Outros            ;013;022
ALVORADA RS                                                           ;2008;07       ;08;terça-feira   ;Manhã     ;08:00:00;Consumado;Hospitais/Clínicas;030;043
ALVORADA RS                                                           ;2008;07       ;15;terça-feira   ;Manhã     ;10:00:00;Consumado;Estab.Comercial   ;013;031
ALVORADA RS                                                           ;2008;07       ;22;terça-feira   ;Madrugada ;02:15:00;Consumado;Residência        ;049;000
ALVORADA RS                                                           ;2008;08       ;19;terça-feira   ;Tarde     ;14:00:00;Consumado;Residência        ;008;014
ALVORADA RS                                                           ;2008;08       ;23;sábado        ;Manhã     ;06:00:00;Consumado;Via Publica       ;019;000
ALVORADA RS                                                           ;2008;08       ;28;quinta-feira  ;Tarde     ;15:00:00;Consumado;Outros            ;013;039
ALVORADA RS                                                           ;2008;09       ;02;terça-feira   ;Tarde     ;14:00:00;Consumado;Residência        ;016;029
ALVORADA RS                                                           ;2008;09       ;07;domingo       ;Madrugada ;02:00:00;Consumado;Residência        ;015;020
ALVORADA RS                                                           ;2008;09       ;19;sexta-feira   ;Tarde     ;15:30:00;Consumado;Outros            ;016;031
ALVORADA RS                                                           ;2008;09       ;30;terça-feira   ;Tarde     ;12:00:00;Consumado;Residência        ;013;000
ALVORADA RS                                                           ;2008;11       ;11;terça-feira   ;Noite     ;21:00:00;Consumado;                  ;002;000
ALVORADA RS                                                           ;2008;11       ;24;segunda-feira ;Manhã     ;06:00:00;Consumado;                  ;029;000
ALVORADA RS                                                           ;2008;12       ;08;segunda-feira ;Tarde     ;13:30:00;Consumado;Via Publica       ;015;000
ALVORADA RS                                                           ;2009;01       ;15;quinta-feira  ;Tarde     ;16:00:00;Consumado;Residência        ;011;051
ALVORADA RS                                                           ;2009;01       ;16;sexta-feira   ;Noite     ;23:59:00;Consumado;Via Publica       ;017;000
ALVORADA RS                                                           ;2009;01       ;20;terça-feira   ;Noite     ;19:00:00;Consumado;Residência        ;015;032
ALVORADA RS                                                           ;2009;01       ;22;quinta-feira  ;Manhã     ;11:15:00;Consumado;Residência        ;018;000
ALVORADA RS                                                           ;2009;01       ;27;terça-feira   ;Manhã     ;09:00:00;Consumado;Via Publica       ;017;000
ALVORADA RS                                                           ;2009;01       ;30;sexta-feira   ;Tarde     ;12:44:00;Consumado;Outros            ;018;000
ALVORADA RS                                                           ;2009;02       ;23;segunda-feira ;Madrugada ;05:30:00;Tentado  ;Residência        ;050;025
ALVORADA RS                                                           ;2009;03       ;05;quinta-feira  ;Noite     ;18:00:00;Consumado;Residência        ;007;043
ALVORADA RS                                                           ;2009;03       ;18;quarta-feira  ;Noite     ;20:00:00;Consumado;Residência        ;013;039
ALVORADA RS                                                           ;2009;03       ;29;domingo       ;Manhã     ;10:00:00;Consumado;Residência        ;011;038
ALVORADA RS                                                           ;2009;04       ;01;quarta-feira  ;Manhã     ;08:00:00;Tentado  ;Estab.Ensino      ;010;014
ALVORADA RS                                                           ;2009;04       ;11;sábado        ;Madrugada ;00:30:00;Consumado;Outros            ;013;000
ALVORADA RS                                                           ;2009;05       ;20;quarta-feira  ;Manhã     ;07:00:00;Consumado;Residência        ;009;000
ALVORADA RS                                                           ;2009;05       ;25;segunda-feira ;Madrugada ;01:45:00;Tentado  ;Residência        ;022;000
ALVORADA RS                                                           ;2009;06       ;10;quarta-feira  ;Noite     ;19:00:00;Tentado  ;Via Publica       ;012;000
ALVORADA RS                                                           ;2009;06       ;28;domingo       ;Manhã     ;10:00:00;Consumado;Residência        ;011;042
ALVORADA RS                                                           ;2009;08       ;01;sábado        ;Tarde     ;17:30:00;Consumado;Residência        ;014;000
ALVORADA RS                                                           ;2009;08       ;02;domingo       ;Madrugada ;03:00:00;Consumado;Residência        ;014;000
ALVORADA RS                                                           ;2009;08       ;08;sábado        ;Noite     ;21:00:00;Consumado;Residência        ;017;041
ALVORADA RS                                                           ;2009;08       ;11;terça-feira   ;Tarde     ;14:40:00;Tentado  ;Residência        ;015;051
ALVORADA RS                                                           ;2009;09       ;01;terça-feira   ;Madrugada ;04:00:00;Tentado  ;                  ;027;000
